form	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
sicut	sicut	_	_	_	_	_	_	2	CONsub
et	et	_	_	_	_	_	_	1	ADV
in	in	_	_	_	_	_	_	_	PRE
psalmo	psalmus	_	Sing	_	_	Abl	_	_	NOM
scriptum	scribo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
primo	primus	_	Sing	_	_	Abl	MascNeut	_	ADJord
filius	filius	_	Sing	_	_	Nom	_	_	NOM
meus	meus	_	Sing	_	_	Nom	Masc	_	PROpos
es	sum	_	Sing	2	Ind|Pres|Act	_	_	1	VER
tu	tu	_	Sing	_	_	Nom	_	_	PROper
ego	ego	_	Sing	_	_	Nom	_	_	PROper
hodie	hodie	Pos	_	_	_	_	_	_	ADV
genui	gigno	_	Sing	1	Ind|Perf|Act	_	_	_	VER
te	tu	_	Sing	_	_	Acc	_	_	PROper
cum	cum	_	_	_	_	_	_	3	CONsub
suscitauit	suscito	_	Sing	3	Ind|Perf|Act	_	_	1	VER
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
a	ab	_	_	_	_	_	_	_	PRE
mortuis	mortuus	_	Plur	_	_	Abl	_	1	NOM
amplius	ample	Comp	_	_	_	_	_	_	ADV
non	non	_	_	_	_	_	_	_	ADVneg
regressurum	regredior	_	Sing	_	Par|Fut|Dep	Acc	MascNeut	_	VER
in	in	_	_	_	_	_	_	_	PRE
interitum	interitus	_	Sing	_	_	Acc	_	_	NOM

ob	ob	_	_	_	_	_	_	_	PRE
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
ergo	ergo	_	_	_	_	_	_	2	CONcoo
apostolicam	apostolicus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
auctoritatem	auctoritas	_	Sing	_	_	Acc	_	_	NOM
errore	error	_	Sing	_	_	Abl	_	_	NOM
scribentium	scribo	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER
fieri	fio	_	_	_	Inf|Pres|Act	_	_	_	VER
creditur	credo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
in	in	_	_	_	_	_	_	_	PRE
ordine	ordo	_	Sing	_	_	Abl	_	_	NOM
secundus	secundus	Pos	Sing	_	_	Nom	Masc	2	ADJord
psalmus	psalmus	_	Sing	_	_	Nom	_	_	NOM
iste	iste	_	Sing	_	_	Nom	Masc	_	PROdem
numeretur	numero	_	Sing	3	Sub|Pres|Pass	_	_	1	VER
cum	cum	_	_	_	_	_	_	3	CONsub
primus	primus	Sup	Sing	_	_	Nom	Masc	_	ADJord
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
ipso	ipse	_	Sing	_	_	Abl	MascNeut	_	PROdem
doctore	doctor	_	Sing	_	_	Abl	_	_	NOM
gentium	gens	_	Plur	_	_	Gen	_	_	NOM
testante	testor	_	Sing	_	Par|Pres|Dep	Abl	Com	_	VER
noscatur	nosco	_	Sing	3	Sub|Pres|Pass	_	_	_	VER

cognoscenda	cognosco	_	Sing	_	Adj|_|Pass	Nom	Fem	_	VER
itaque	itaque	_	_	_	_	_	_	_	CONcoo
ea	is	_	Sing	_	_	Nom	Fem	_	PROdem
ratio	ratio	_	Sing	_	_	Nom	_	_	NOM
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
cur	cur	_	_	_	_	_	_	_	ADVint
et	et	_	_	_	_	_	_	1	ADV
a	ab	_	_	_	_	_	_	_	PRE
nobis	nos	_	Plur	_	_	Abl	_	_	PROper
secundus	secundus	Pos	Sing	_	_	Nom	Masc	2	ADJord
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
intellegendus	intelligo	_	Sing	_	Adj|_|Pass	Nom	Masc	_	VER
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
apostolo	apostolus	_	Sing	_	_	Abl	_	_	NOM
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
primus	primus	Sup	Sing	_	_	Nom	Masc	_	ADJord
ostensus	ostendo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER

Mediis	medius	Pos	Plur	_	_	Abl	Com	_	ADJqua
namque	namque	_	_	_	_	_	_	_	CONcoo
legis	lex	_	Sing	_	_	Gen	_	_	NOM
temporibus	tempus	_	Plur	_	_	Abl	_	1	NOM
priusquam	priusquam	_	_	_	_	_	_	_	CONsub
unigenitus	unigenitus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
dei	deus	_	Sing	_	_	Gen	_	_	NOM
filius	filius	_	Sing	_	_	Nom	_	_	NOM
ante	ante	_	_	_	_	_	_	2	PRE
saecula	saeculum	_	Plur	_	_	Acc	_	_	NOM
manens	maneo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
deus	deus	_	Sing	_	_	Nom	_	_	NOM
uerbum	uerbum	_	Sing	_	_	Nom	_	_	NOM
homo	homo	_	Sing	_	_	Nom	_	_	NOM
nascitur	nascor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER

poscente	posco	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
rege	rex	_	Sing	_	_	Abl	_	_	NOM
Ptolomaeo	Ptolomaeus	_	Sing	_	_	Abl	_	_	NOM
septuaginta	septuaginta	_	_	_	_	Ind	_	_	ADJcar
seniores	senior	_	Plur	_	_	Acc	_	_	NOM
libros	liber	_	Plur	_	_	Acc	_	1	NOM
Ueteris	uetus	Pos	Sing	_	_	Gen	Com	_	ADJqua
Testamenti	testamentum	_	Sing	_	_	Gen	_	_	NOM
ex	ex	_	_	_	_	_	_	_	PRE
hebraeis	Hebraeus	Pos	Plur	_	_	Abl	Com	_	ADJqua
litteris	littera	_	Plur	_	_	Abl	_	_	NOM
in	in	_	_	_	_	_	_	_	PRE
graecas	Graecus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
transtulerunt	transfero	_	Plur	3	Ind|Perf|Act	_	_	_	VER

erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
iam	iam	Pos	_	_	_	_	_	_	ADV
a	ab	_	_	_	_	_	_	_	PRE
Moyse	Moyses	_	Sing	_	_	Abl	_	_	NOM
antea	antea	Pos	_	_	_	_	_	_	ADV
institutum	instituo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
in	in	_	_	_	_	_	_	_	PRE
synagoga	synagoga	_	Sing	_	_	Abl	_	_	NOM
omni	omnis	_	Sing	_	_	Abl	Com	_	PROind
septuaginta	septuaginta	_	_	_	_	Ind	_	_	ADJcar
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
doctores	doctor	_	Plur	_	_	Acc	_	_	NOM

nam	nam	_	_	_	_	_	_	_	CONcoo
idem	idem	_	Sing	_	_	Nom	MascNeut	_	PROdem
Moyses	Moyses	_	Sing	_	_	Nom	_	_	NOM
quamuis	quamuis	_	_	_	_	_	_	2	CONsub
uerba	uerbum	_	Plur	_	_	Acc	_	_	NOM
Testamenti	testamentum	_	Sing	_	_	Gen	_	_	NOM
in	in	_	_	_	_	_	_	_	PRE
litteras	littera	_	Plur	_	_	Acc	_	_	NOM
condidisset	condo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
tamen	tamen	Pos	_	_	_	_	_	_	ADV
separatim	separatim	Pos	_	_	_	_	_	_	ADV
quaedam	quidam	_	Plur	_	_	Acc	Neut	_	PROind
ex	ex	_	_	_	_	_	_	_	PRE
occultis	occultus	Pos	Plur	_	_	Abl	Com	_	ADJqua
legis	lex	_	Sing	_	_	Gen	_	_	NOM
secretiora	secretus	Comp	Plur	_	_	Acc	Neut	_	ADJqua
mysteria	mysterium	_	Plur	_	_	Acc	_	_	NOM
septuaginta	septuaginta	_	_	_	_	Ind	_	_	ADJcar
senioribus	senior	_	Plur	_	_	Dat	_	_	NOM
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
doctores	doctor	_	Plur	_	_	Nom	_	_	NOM
deinceps	deinceps	Pos	_	_	_	_	_	_	ADV
manerent	maneo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
intimauerat	intimo	_	Sing	3	Ind|Pqp|Act	_	_	_	VER

cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
doctrinae	doctrina	_	Sing	_	_	Gen	_	_	NOM
etiam	etiam	Pos	_	_	_	_	_	_	ADV
dominus	dominus	_	Sing	_	_	Nom	_	_	NOM
in	in	_	_	_	_	_	_	_	PRE
euangeliis	euangelium	_	Plur	_	_	Abl	_	_	NOM
meminit	memini	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
super	super	_	_	_	_	_	_	2	PRE
cathedram	cathedra	_	Sing	_	_	Acc	_	_	NOM
Moysi	Moyses	_	Sing	_	_	Gen	_	_	NOM
inquit	inquio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
sederunt	sedeo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
scribae	scriba	_	Plur	_	_	Nom	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
pharisaei	Pharisaeus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
omnia	omnis	_	Plur	_	_	Nom	Neut	_	PROind
ergo	ergo	_	_	_	_	_	_	2	CONcoo
quaecumque	quicumque	_	Plur	_	_	Nom	Neut	1	PROrel
dixerint	dico	_	Plur	3	Ind|FutAnt|Act	_	_	2	VER
uobis	uos	_	Plur	_	_	Dat	_	_	PROper
facite	facio	_	Plur	2	Imp|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
seruate	seruo	_	Plur	2	Imp|Pres|Act	_	_	_	VER
secundum	secundum	_	_	_	_	_	_	2	PRE
uero	uero	_	_	_	_	_	_	4	CONcoo
facta	factum	_	Plur	_	_	Acc	_	_	NOM
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
nolite	nolo	_	Plur	2	Imp|Pres|Act	_	_	_	VER
facere	facio	_	_	_	Inf|Pres|Act	_	_	_	VER

doctrina	doctrina	_	Sing	_	_	Nom	_	_	NOM
ergo	ergo	_	_	_	_	_	_	2	CONcoo
horum	hic	_	Plur	_	_	Gen	MascNeut	1	PROdem
mansit	maneo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
posterum	posterus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
ab	ab	_	_	_	_	_	_	_	PRE
ipso	ipse	_	Sing	_	_	Abl	MascNeut	_	PROdem
scriptore	scriptor	_	Sing	_	_	Abl	_	_	NOM
legis	lex	_	Sing	_	_	Gen	_	_	NOM
accepta	accipio	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
in	in	_	_	_	_	_	_	_	PRE
hoc	hic	_	Sing	_	_	Abl	MascNeut	1	PROdem
seniorum	senior	_	Plur	_	_	Gen	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
numero	numerus	_	Sing	_	_	Abl	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
officio	officium	_	Sing	_	_	Abl	_	_	NOM
conseruata	conseruo	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

hi	hic	_	Plur	_	_	Nom	Masc	1	PROdem
itaque	itaque	_	_	_	_	_	_	_	CONcoo
seniores	senior	_	Plur	_	_	Nom	_	_	NOM
libros	liber	_	Plur	_	_	Acc	_	1	NOM
hos	hic	_	Plur	_	_	Acc	Masc	1	PROdem
transferentes	transfero	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
spiritalem	spiritalis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
secundum	secundum	_	_	_	_	_	_	2	PRE
Moysi	Moyses	_	Sing	_	_	Gen	_	_	NOM
traditionem	traditio	_	Sing	_	_	Acc	_	_	NOM
occultarum	occultus	Pos	Plur	_	_	Gen	Fem	_	ADJqua
cognitionum	cognitio	_	Plur	_	_	Gen	_	_	NOM
scientiam	scientia	_	Sing	_	_	Acc	_	_	NOM
adepti	adipiscor	_	Plur	_	Par|Perf|Dep	Nom	Masc	_	VER
ambigua	ambiguus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
linguae	lingua	_	Sing	_	_	Gen	_	_	NOM
hebraicae	Hebraicus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
dicta	dictum	_	Plur	_	_	Acc	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
uaria	uarius	Pos	Plur	_	_	Acc	Neut	_	ADJqua
quaedam	quidam	_	Plur	_	_	Acc	Neut	_	PROind
ex	ex	_	_	_	_	_	_	_	PRE
se	sui	_	Sing	_	_	Abl	_	1	PROref
nuntiantia	nuntio	_	Plur	_	Par|Pres|Act	Acc	Neut	_	VER
secundum	secundum	_	_	_	_	_	_	2	PRE
uirtutes	uirtus	_	Plur	_	_	Acc	_	_	NOM
rerum	res	_	Plur	_	_	Gen	_	_	NOM
certis	certus	Pos	Plur	_	_	Abl	Com	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
propriis	proprius	Pos	Plur	_	_	Abl	Com	_	ADJqua
uerborum	uerbum	_	Plur	_	_	Gen	_	_	NOM
significationibus	significatio	_	Plur	_	_	Abl	_	_	NOM
transtulerunt	transfero	_	Plur	3	Ind|Perf|Act	_	_	_	VER
doctrinae	doctrina	_	Sing	_	_	Gen	_	_	NOM
scientia	scientia	_	Sing	_	_	Abl	_	_	NOM
multimodam	multimodus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
illam	ille	_	Sing	_	_	Acc	Fem	_	PROdem
sermonum	sermo	_	Plur	_	_	Gen	_	_	NOM
intellegentiam	intelligentia	_	Sing	_	_	Acc	_	_	NOM
temperantes	tempero	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER

et	et	_	_	_	_	_	_	2	CONcoo
ex	ex	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
fit	fio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
postea	postea	Pos	_	_	_	_	_	_	ADV
transtulerunt	transfero	_	Plur	3	Ind|Perf|Act	_	_	_	VER
diuersis	diuersus	Pos	Plur	_	_	Abl	Com	_	ADJqua
modis	modus	_	Plur	_	_	Abl	_	_	NOM
interpretantes	interpretor	_	Plur	_	Par|Pres|Dep	Nom	MascFem	_	VER
magnum	magnus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
gentibus	gens	_	Plur	_	_	Dat	_	_	NOM
adtulerint	affero	_	Plur	3	Sub|Perf|Act	_	_	_	VER
errorem	error	_	Sing	_	_	Acc	_	_	NOM
dum	dum	_	_	_	_	_	_	2	CONsub
occultae	occultus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
illius	ille	_	Sing	_	_	Gen	Com	_	PROdem
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
Moyse	Moyses	_	Sing	_	_	Abl	_	_	NOM
profectae	proficiscor	_	Sing	_	Par|Perf|Dep	Nom	Fem	_	VER
traditionis	traditio	_	Sing	_	_	Gen	_	_	NOM
ignari	ignarus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
ambigue	ambigue	Pos	_	_	_	_	_	_	ADV
lingua	lingua	_	Sing	_	_	Abl	_	_	NOM
hebraica	Hebraicus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
commemorata	commemoro	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
incerti	incertus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
suis	suus	_	Plur	_	_	Abl	Com	_	PROpos.ref
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
iudiciis	iudicium	_	Plur	_	_	Abl	_	_	NOM
ediderunt	edo	_	Plur	3	Ind|Perf|Act	_	_	1	VER

ambiguitatis	ambiguitas	_	Sing	_	_	Gen	_	_	NOM
autem	autem	_	_	_	_	_	_	_	CONcoo
linguae	lingua	_	Sing	_	_	Gen	_	_	NOM
hebraicae	Hebraicus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
unum	unus	_	Sing	_	_	Acc	MascNeut	_	ADJcar
adferemus	affero	_	Plur	1	Ind|Fut|Act	_	_	_	VER
exemplum	exemplum	_	Sing	_	_	Acc	_	_	NOM
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
cetera	ceterus	_	Plur	_	_	Nom	Masc	_	ADJqua
istius	iste	_	Sing	_	_	Gen	Com	_	PROdem
modi	modus	_	Sing	_	_	Gen	_	_	NOM
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
ita	ita	Pos	_	_	_	_	_	_	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
intellegantur	intelligo	_	Plur	3	Sub|Pres|Pass	_	_	_	VER

Bresith	bresith	_	_	_	_	Ind	_	_	NOM
uerbum	uerbum	_	Sing	_	_	Nom	_	_	NOM
hebraicum	Hebraicus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

id	is	_	Sing	_	_	Nom	Neut	_	PROdem
tres	tres	_	Plur	_	_	Acc	MascFem	_	ADJcar
significantias	significantia	_	Plur	_	_	Acc	_	_	NOM
in	in	_	_	_	_	_	_	_	PRE
se	sui	_	Sing	_	_	Abl	_	1	PROref
habet	habeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
principio	principium	_	Sing	_	_	Abl	_	_	NOM

et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
capite	caput	_	Sing	_	_	Abl	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
filio	filius	_	Sing	_	_	Abl	_	_	NOM

sed	sed	_	_	_	_	_	_	_	CONcoo
translatores	translator	_	Plur	_	_	Nom	_	_	NOM
septuaginta	septuaginta	_	_	_	_	Ind	_	_	ADJcar
in	in	_	_	_	_	_	_	_	PRE
principio	principium	_	Sing	_	_	Abl	_	_	NOM
ediderunt	edo	_	Plur	3	Ind|Perf|Act	_	_	1	VER
ceteris	ceterus	Pos	Plur	_	_	Abl	Com	_	ADJqua
diuerse	diuerse	Pos	_	_	_	_	_	_	ADV
transferentibus	transfero	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
secundum	secundum	_	_	_	_	_	_	2	PRE
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
ambiguitatem	ambiguitas	_	Sing	_	_	Acc	_	_	NOM
haec	hic	_	Sing	_	_	Nom	Fem	1	PROdem
ab	ab	_	_	_	_	_	_	_	PRE
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
omni	omnis	_	Sing	_	_	Abl	Com	_	PROind
translatione	translatio	_	Sing	_	_	Abl	_	_	NOM
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
facta	facio	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
confusio	confusio	_	Sing	_	_	Nom	_	_	NOM

Sed	sed	_	_	_	_	_	_	_	CONcoo
perfecta	perfectus	Pos	Sing	_	_	Nom	Fem	2	ADJqua
horum	hic	_	Plur	_	_	Gen	MascNeut	1	PROdem
septuaginta	septuaginta	_	_	_	_	Ind	_	_	ADJcar
interpretum	interpres	_	Plur	_	_	Gen	_	_	NOM
auctoritas	auctoritas	_	Sing	_	_	Nom	_	_	NOM
manet	maneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

primum	primum	Sup	_	_	_	_	_	_	ADJadv.ord
quod	quod	_	_	_	_	_	_	2	CONsub
ante	ante	_	_	_	_	_	_	2	PRE
aduentum	aduentus	_	Sing	_	_	Acc	_	_	NOM
corporalem	corporalis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
domini	dominus	_	Sing	_	_	Gen	_	_	NOM
transtulerunt	transfero	_	Plur	3	Ind|Perf|Act	_	_	_	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
adulatio	adulatio	_	Sing	_	_	Nom	_	_	NOM
interpretandi	interpretor	_	Sing	_	Ger|_|Dep	Gen	_	_	VER
adhibita	adhibeo	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
tempori	tempus	_	Sing	_	_	Dat	_	1	NOM
arguetur	arguo	_	Sing	3	Ind|Fut|Pass	_	_	_	VER
tanto	tanto	Pos	_	_	_	_	_	_	ADV
anteriore	anterior	Pos	Sing	_	_	Abl	Com	_	ADJqua
interpretationis	interpretatio	_	Sing	_	_	Gen	_	_	NOM
aetate	aetas	_	Sing	_	_	Abl	_	_	NOM
dehinc	dehinc	Pos	_	_	_	_	_	_	ADV
quod	quod	_	_	_	_	_	_	2	CONsub
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
principes	princeps	_	Plur	_	_	Nom	_	1	NOM
doctoresque	doctor界que	_	Plur	_	_	Nom	_	_	NOM
synagogae	synagoga	_	Sing	_	_	Gen	_	_	NOM
et	et	_	_	_	_	_	_	2	CONcoo
praeter	praeter	_	_	_	_	_	_	2	PRE
scientiam	scientia	_	Sing	_	_	Acc	_	_	NOM
legis	lex	_	Sing	_	_	Gen	_	_	NOM
per	per	_	_	_	_	_	_	_	PRE
Moysen	Moyses	_	Sing	_	_	Acc	_	_	NOM
quoque	quoque	Pos	_	_	_	_	_	_	ADV
doctrina	doctrina	_	Sing	_	_	Abl	_	_	NOM
secretiore	secretus	Comp	Sing	_	_	Abl	Com	_	ADJqua
perfecti	perfectus	Pos	Plur	_	_	Nom	Masc	2	ADJqua
non	non	_	_	_	_	_	_	_	ADVneg
potuerunt	possum	_	Plur	3	Ind|Perf|Act	_	_	1	VER
inprobabiles	improbabilis	Pos	Plur	_	_	Nom	MascFem	_	ADJqua
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
arbitri	arbiter	_	Plur	_	_	Nom	_	_	NOM
interpretandi	interpretor	_	Sing	_	Ger|_|Dep	Gen	_	_	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
certissimi	certus	Sup	Plur	_	_	Nom	Masc	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
